256;'NG HNQIS FP-660';'NG HNQIS FP-660-IUCD Ins-Performs speculum exam';;'Performs speculum exam';'<p><strong>Locate the cervical os, checking for signs of infection (abnormal discharge), abnormal bleeding or masses in the vagina or cervix</strong></p><ul><li>Perform speculum examination checking for vaginal discharge, cervical or urethral discharge, and obtain discharge for laboratory assessment if indicated.</li><li>Check for cervical lacerations or narrowing of the cervical canal (stenosis), masses or ulcers. Check if the cervix bleeds easily when touched?</li><li>If these signs are present, abandon the procedure. Investigate and offer treatment or refer to a tertiary facility.</li><li>Give the woman another alternative method.</li><li>If she would still like to have an IUCD in future, reevaluate for IUCD eligibility during the future visit.</li></ul>';'qvTdrZelFcQ';660;0.05;0.05;63;53;;75
257;'NG HNQIS FP-670';'NG HNQIS FP-670-IUCD Ins-Makes appropriate decision on whether or not to proceed and explains to the client';;'Makes appropriate decision on whether or not to proceed and explains to the client';'<p><strong>The decision to insert the IUCD depends on the examination findings</strong></p><ul><li>If there are no abnormalities proceed with IUCD insertion.</li><li>Any abnormal findings warrant investigations and management. Do not proceed with the insertion. Explain to the patient your findings.</li><li>While investigating, offer the woman an alternative method. Depending on the abnormality e.g. infection, explain to her that once the abnormality is sorted out she can be re-evaluated for IUCD.</li></ul>';'nKrr9AIxD90';670;0.01;0.01;63;53;;75
258;'NG HNQIS FP-680';'NG HNQIS FP-680-IUCD Ins-Insertion';;'Insertion';;'gry9UWsaOew';680;0.00;0.00;63;49;;
259;'NG HNQIS FP-690';'NG HNQIS FP-690-IUCD Ins- Swabs cervix three times with antiseptic';;'Swabs cervix three times with antiseptic';'<p><strong>IUCD insertion is a sterile procedure and swabbing the cervix three times minimizes the risk of introducing infection into the uterus.</strong></p><ul><li>Cleanse from the center of the cervical os moving outward on the cervix and into the surrounding vaginal canal.</li><li>If povidone iodine is used, allow 1 to 2 minutes before proceeding.</li><li>Do not use alcohol as it is painful for the woman; dries and damages the mucous membranes, which may support the infectious process.</li></ul><p>Reference: PSI IUD Service Delivery Protocols: Section 3.2</p>';'MJjvpSDiZmP';690;0.02;0.02;63;53;;75
260;'NG HNQIS FP-700';'NG HNQIS FP-700-IUCD Ins-Correctly performs IUCD insertion based on protocols or guidelines';;'Correctly performs IUCD insertion based on protocols or guidelines';'<ol><li><strong>Gently grasp the cervix with tenaculum at 12 o''clock position and apply gentle traction. </strong>This is to align the uterus with the cervical opening and to stabilize the cervix for easier insertion of the IUD. Close the tenaculum only to the first notch to minimize discomfort.</li><li><strong>Sound the uterus using no-touch technique.</strong>This will ensure you insert the IUCD at the uterine fundus, by adjusting the blue flange to the corresponding uterine length as measured during sounding.<ul><li><strong>If the IUCD is inserted at the low uterine segment, pregnancy can occur because implantation takes place in the uterine fundus.</strong></li><li>Use the no-touch technique to minimize risk of infection.</li><li><strong>Steps of uterine sounding:</strong><ul><li>Gently pull the tenaculum to align the uterus and cervical opening.</li><li>Insert the uterine sound into the cervical opening.</li><li>Advance the sound into the uterine cavity until a slight resistance is felt.</li><li>Note the angle of the uterine cavity, and gently remove the sound. Do not pass the sound into the uterus more than once.</li><li>Mark length of the uterus by observing the mucus line on the tenaculum or marking with sponge holding forceps. The average uterus is between 6 and 8 cm in depth. If the uterus is less than 6 cm in depth, the woman may be at increased risk for IUD expulsion.</li><li>Slowly withdraw the sound.</li><li>On sounding the uterus, if the uterine cavity is irregular or deeper than 10 cm,do not insert IUD. Explain to the patient that with an enlarged uterus the IUD may not be as effective as normally expected and help the woman to consider another method.</li></ul></li></ul></li><li><strong>Load the IUCD</strong><ul><li>Adjust the contents of the package inside the insertion tube such that the vertical stem of the T is fully inside the insertion tube.</li><li>Set the depth-gauge (blue flange) to reflect the uterine length as measured by the uterine sound.</li><li>Open at the bottom end (where arrow says OPEN).</li><li>Insert the white rod into the insertion tube, until up to the level of the blue flange.</li><li>Load the IUCD by folding its arms and placing them inside the insertion tube while still in its sterile pack (no-touch technique) by placing the package face up on a clean surface. Place thumb and index finger on top of package on ends of the horizontal arms. Use other hand to push insertion tube against arms of, this will start bending the T arms and loading the IUCD. Do not bend the arms of copper T for more than 5 minutes before it is placed in the uterus.</li><li>Align the blue flange and the folded arms of the copper T so that they are both in a horizontal plane.</li><li>Remove the loaded IUD from the package:</li></ul></li><li><strong>Insert the IUD using withdrawal technique:</strong><ul><li>Put on a new pair of sterile gloves on both hands.</li><li>Gently grasp the tenaculum (still in place from sounding the uterus) and apply gentle traction.</li><li>Insert the loaded IUCD by holding the insertion tube, without touching vaginal walls or speculum blades, keeping the horizontal plane.</li><li>Gently advance the loaded IUCD into the uterine cavity.</li><li>STOP when the blue flange comes in contact with the cervix or light resistance is felt.</li><li>Hold the tenaculum and white plunger rod stationary, while partially withdrawing the insertion tube - this releases the arms of the IUCD.</li><li>Gently push the insertion tube until you feel a slight resistance - this step ensures placement high in the uterus.</li><li>Remove the white plunger rod, while holding the insertion tube stationary.</li><li>Gently and slowly withdraw the inserter tube from the cervical canal until strings can be seen protruding from the cervical opening.</li><li>IMPORTANT: Do not pass the loaded IUD into the uterus more than once.</li></ul></li><li><strong>Cut strings:</strong><ul><li>Use sharp Mayo scissors to cut the IUCD strings at 3-4 cm from the cervical opening before completely removing the inserter tube. (This technique ensures that the pieces of cut‐off string will stay in the insertion tube for easy disposal.)</li><li>Completely withdraw insertion tube with cut ends of strings inside.</li><li>Gently remove the tenaculum.</li><li>Observe the cervix for bleeding and remove speculum.</li><li><strong>Post Insertion</strong><ul><li>Reposition patient and make her comfortable. Observe her for 15-20 minutes before assisting her out of the bed.</li><li>If available, confirm correct insertion by use of a pelvic ultrasound.</li></ul></li></ul></li></ol><p>Reference: PSI IUD Service Delivery Protocols: Section 5</p>';'iZdfblD57Bl';700;0.50;0.50;63;53;;75
261;'NG HNQIS FP-710';'NG HNQIS FP-710-IUCD Ins-Post-Insertion';;'Post-Insertion';;'YSOGRRXE6eB';710;0.00;0.00;63;49;;
262;'NG HNQIS FP-720';'NG HNQIS FP-720-IUCD Ins-Post insertion IP procedures correctly performed';;'Post insertion IP procedures correctly performed';'<p><strong>Follow infection prevention procedures</strong></p><ul><li>Immediately soak ALL the instruments used for procedure or contaminated in any way, in a plastic bucket with 0.5% sodium hypochlorite (chlorine) solution for 10 minutes.</li><li>Dispose of waste material in leak proof container or plastic bag.</li><li>Decontaminate couch or other surfaces contaminated during the procedure by wiping with 5% chlorine solution.</li><li>After soaking for 10 minutes, remove instruments from solution.</li><li>Clean instruments immediately.</li><li>Remove gloves following the glove removal procedure.</li></ul>';'JK1dM4tHToV';720;0.05;0.05;63;53;;75
263;'NG HNQIS FP-730';'NG HNQIS FP-730-IUCD Ins-Provides post procedure counseling';;'Provides post procedure counseling';'<p><strong>Post insertion counseling should include:</strong></p><ul><li>Ensure the woman knows that she has copper T IUCD, that it should be replaced after 12 years and it is effective immediately.</li><li>Explain that it does not protect against STI/HIV.</li><li>The IUCD can be removed any time if she desires.</li><li>Inform the client that she can resume sexual activity as soon as she is comfortable.</li><li>Explain that cramping, light bleeding may occur immediately after IUCD insertion and may last for a few days. These symptoms are not harmful and do not indicate a problem. For cramping, advise her to take paracetamol or ibuprofen . If the symptoms become bothersome the woman can come back to the health facility.</li><li>The following symptoms, <strong>(PAINS)</strong> warrants immediate return to the health facility:<ul><li><strong>P</strong>eriod related or Pregnancy related problems:</li><li><strong>A</strong>bdominal pain or pain during intercourse,</li><li><strong>I</strong>nfections or unusual vaginal discharge,</li><li><strong>N</strong>ot feeling well, fever, chills,</li><li><strong>S</strong>tring problems,</li></ul></li><li>Ask her to check for strings during menses. Advice her to come back to the health facility, if the strings are missing.</li><li>Give the woman a review/reminder card and indicate the return date on the card. Remind her that she can come to the health facility whenever a complication occurs.</li></ul>';'j0HUu5EcIqK';730;0.05;0.05;63;53;;75
264;'NG HNQIS FP-740';'NG HNQIS FP-740-IUCD Ins-Assesses client´s physical wellbeing before discharge';;'Assesses client´s physical wellbeing before discharge';'<p><strong>Post insertion assessment</strong></p><ul><li>Ask patient if she has nausea, abdominal cramping, dizziness or fainting (touching the cervix can cause neurogenic shock, though rarely).</li><li>If symptoms persist after 30 min, examine her for evidence of peritoneal signs which may indicate a perforation.</li><li>If no evidence of peritonitis, offer the woman an analgesic such as paracetamol or ibuprofen and observer for another 10‐15 minutes.</li><li>If the woman is stable she may be discharged. </li><li>If definite peritoneal signs are present, the woman should be examined by a provider who may feel that further observation or intervention are necessary.</li></ul>';'WVhvJLEYz6k';740;0.07;0.07;63;53;;75
265;'NG HNQIS FP-750';'NG HNQIS FP-750-IUCD Ins-Records service in the client file and register / log book';;'Records service in the client file and register / log book';'<p>Document services provided in the patient file and daily activity register/log book. Documentation is part of good clinical practice.</p>';'dEMQkbsOX8O';750;0.02;0.02;63;53;;75
266;'NG HNQIS FP-760';'NG HNQIS FP-760-IUCD Ins-Work Environment- IUCD Insertion';;'Work Environment- IUCD Insertion';;'NsgA1MEwHVM';760;0.00;0.00;63;49;;
267;'NG HNQIS FP-770';'NG HNQIS FP-770-IUCD Ins-The following are available: tenaculum, uterine sound, bi‐valve speculums, long scissors, sponge‐holding forceps, gallipots, kidney dish.';;'The following are available: tenaculum, uterine sound, bi‐valve speculums, long scissors, sponge‐holding forceps, gallipots, kidney dish.';'<p>It is important to have all the insertion equipment to ensure you perform the procedure correctly. This will ensure safety of the patient and accurate insertion to reduce the chances of perforation, failure or expulsion of the IUD.</p>';'A7j9v8Y8RZ1';770;0.01;0.01;63;53;;75
274;'NG HNQIS FP-840';'NG HNQIS FP-840-IUCD Ins-kidney dish (for soiled instruments)';;'kidney dish (for soiled instruments)';'<p>It is important to have all the insertion equipment to ensure you perform the procedure correctly. This will ensure safety of the patient and accurate insertion to reduce the chances of perforation, failure or expulsion of the IUD.</p>';'Her8wev1ROn';840;1.4286e-03;1.4286e-03;63;53;;75
275;'NG HNQIS FP-850';'NG HNQIS FP-850-IUCD Rem-Does this facility offer IUCD removal?';;'Does this facility offer IUCD removal?';;'JpIwJFrUGUh';850;0.00;0.00;64;53;;76
276;'NG HNQIS FP-860';'NG HNQIS FP-860-IUCD Rem-Is this a real or simulated observation?';;'Is this a real or simulated observation?';'<p>An assessment on a real case is easy to plan in advance and should be the ideal.</p>';'fdezQoZ4lZE';860;0.00;0.00;64;88;;76
277;'NG HNQIS FP-870';'NG HNQIS FP-870-IUCD Rem-Pre-Removal';;'Pre-Removal';;'j0zKa505WTc';870;0.00;0.00;64;49;;
278;'NG HNQIS FP-880';'NG HNQIS FP-880-IUCD Rem-Confirms removal choice';;'Confirms removal choice';'<ul><li>Ask the patient why she wants the IUCD removed</li><li>Even if the woman has no reason for removal but wants it removed, it is her right.</li><li>Ask about desire to be pregnant, limit, or space her family</li><li>Determine if it is safe to remove the IUCD during this current visit or if the woman needs further assessment or referral. (especially if removal is for medical reasons).</li><li>Removal can be done any time but it is easier during periods.</li><li>Answer her questions.</li></ul>';'nq0puZdGKaO';880;0.05;0.05;64;53;;76
279;'NG HNQIS FP-890';'NG HNQIS FP-890-IUCD Rem-Counsels about removal procedure';;'Counsels about removal procedure';'<ul><li>Give the woman a brief overview of the procedure, encourage her to ask questions, and provide reassurance as needed.</li><li>Remind her to let you know if she feels any pain.</li></ul>';'XATRz9xvadw';890;0.05;0.05;64;53;;76
280;'NG HNQIS FP-900';'NG HNQIS FP-900-IUCD Rem-Counsels client regarding alternative contraceptive methods';;'Counsels client regarding alternative contraceptive methods';'<p><strong>Determine if patient wants replacement IUCD or another method.</strong></p><ul><li>Ensure patient understands she can get pregnant after removal, unless the IUCD is replaced or another method is given.</li><li>No rest period is needed between removal of an IUCD and insertion of another IUCD.</li><li>If she wants another method, counsel her on other methods and help her choose.</li></ul>';'QG8p1g9W7Jl';900;0.02;0.02;64;53;;76
281;'NG HNQIS FP-910';'NG HNQIS FP-910-IUCD Rem-Prepares removal equipment and area';;'Prepares removal equipment and area';'<p>This is a sterile procedure therefore avoid movements during the procedure by preparing the following requirements in advance of IUCD removal:</p><ul><li>Examining light</li><li>Bivalve speculum</li><li>Sponge holding forceps</li><li>Sterile gauze</li><li>Sterile gloves</li><li>Sterile drapes</li><li>Lubricant</li><li>Antiseptic solution</li></ul>';'K3s2a3dLS9O';910;0.02;0.02;64;53;;76
282;'NG HNQIS FP-920';'NG HNQIS FP-920-IUCD Rem-Prepares the client for removal';;'Prepares the client for removal';'<ul><li>Ask about the last normal menstrual period (LMP) and rule out pregnancy.</li><li>Ask her to empty her bladder.</li><li>Ask her to clean vulva if necessary.</li><li>Get a chaperon for the procedure.</li><li>Position her in the lithotomy position.</li></ul>';'WlFAMRQzy0z';920;0.05;0.05;64;53;;76
283;'NG HNQIS FP-930';'NG HNQIS FP-930-IUCD Rem-Removal';;'Removal';;'nPm8oH7I4K4';930;0.00;0.00;64;49;;
284;'NG HNQIS FP-940';'NG HNQIS FP-940-IUCD Rem-Provider prepares (hand washing, gloving)';;'Provider prepares (hand washing, gloving)';'<p><strong>Wash hands and wear sterile gloves</strong><br />IUD removal is a sterile procedure. Observe infection prevention.</p>';'JnxyD7ULA1N';940;0.05;0.05;64;53;;76
285;'NG HNQIS FP-950';'NG HNQIS FP-950-IUCD Rem-Removes IUD according to protocol';;'Removes IUD according to protocol';'<p><strong>Follow protocol when removing the IUD</strong><br />It is important to follow the IUCD removal steps for proper removal and to avoid patient discomfort.</p><p><strong>The following is the procedure for IUCD removal:</strong></p><ul><li>Make sure all the required equipment are well displayed and easily reachable</li><li>Clean the perineum and external genitalia using the five swab technique.</li><li>Conduct bimanual pelvic exam.</li><li>Insert the speculum: Look for the length and position of strings.</li><li>Swab cervix and vagina with antiseptic.</li><li>Alert the woman immediately before you remove the IUD: ask her to take slow, deep breaths and relax.</li><li>Grasp strings close to the cervix with an ovum forceps and pull gently but firmly to remove IUCD.</li><li>Insert a new IUD immediately following removal (if desired).</li><li>Remove speculum.</li><li>Reposition patient.</li></ul><p><strong>Difficult removals</strong></p><ul><li>If IUD partially removed but have difficulty drawing it through the cervical canal: attempt a gentle, slow twisting of the IUD while gently pulling. Continue as long as the woman remains comfortable.</li><li>If there seems to be a sharp angle between the uterus and cervix: place a sterile tenaculum on the cervix, and apply gentle traction downward and outward. Attempt a gentle, slow twisting of the IUD while gently pulling.</li><li>Continue as long as the woman remains comfortable.</li><li>If the IUD can still not be removed, refer the woman to a specially trained provider.</li></ul>';'QZmGsNijRnU';950;0.50;0.50;64;53;;76
286;'NG HNQIS FP-960';'NG HNQIS FP-960-IUCD Rem-Shows client the IUCD ( if client desires) and disposes as hazardous waste';;'Shows client the IUCD ( if client desires) and disposes as hazardous waste';'<ul><li>Show the patient the removed IUCD as proof that it has been removed.</li><li>Dispose the IUD as hazardous waste.</li></ul>';'SeEmtYtMhlo';960;0.05;0.05;64;53;;76
287;'NG HNQIS FP-970';'NG HNQIS FP-970-IUCD Rem-Post-Removal';;'Post-Removal';;'Sn1dnFV6kF4';970;0.00;0.00;64;49;;
288;'NG HNQIS FP-980';'NG HNQIS FP-980-IUCD Rem-Post removal IP procedures correctly performed';;'Post removal IP procedures correctly performed';'<p><strong>Perform infection prevention procedures to avoid exposing health workers and patients to contaminated equipment and surfaces</strong></p><ul><li>Immediately soak ALL the instruments used during procedure or contaminated in any way in a plastic bucket with 0.5% sodium hypochlorite (chlorine) solution for 10 minutes</li><li>Dispose of waste material in leak proof container or plastic bag</li><li>Decontaminate couch or other surfaces contaminated during the procedure by wiping with 5% chlorine solution</li><li>After soaking for 10 minutes, remove instruments from solution</li><li>Clean instruments immediately</li><li>Remove gloves following the glove removal procedure</li></ul>';'j4EEJe2EAbl';980;0.10;0.10;64;53;;76
289;'NG HNQIS FP-990';'NG HNQIS FP-990-IUCD Rem-Assesses client´s physical wellbeing before discharge';;'Assesses client´s physical wellbeing before discharge';'<p><strong>Asses the woman before discharge</strong></p><ul><li>Ensure she doesn''t have nausea, abdominal cramping, dizziness or fainting (touching the cervix can cause neurogenic shock, though rarely).</li><li>If any of these symptoms are present, reassure and allow her to remain on the examination table to rest until she feels better.</li><li>Review key messages. Inform her that she should come back to the health facility if she is bleeding, has an abnormal discharge or not feeling well.</li><li>If she did not get an IUCD replacement or another family planning method, ensure she understands that she has no protection against pregnancy.</li><li>Give her a review card</li></ul>';'vlJDU7MZlmR';990;0.05;0.05;64;53;;76
290;'NG HNQIS FP-1000';'NG HNQIS FP-1000-IUCD Rem-Records in the client file and Daily Activity Register';;'Records in the client file and Daily Activity Register';'<p><strong>Document the removal in patient file and daily register</strong></p><p>Documentation is part of good clinical practice</p>';'AX5Y4rDKf0C';1000;0.02;0.02;64;53;;76
291;'NG HNQIS FP-1010';'NG HNQIS FP-1010-IUCD Rem-Work Environment-IUCD Removal';;'Work Environment-IUCD Removal';;'lAI9xGQE8t6';1010;0.00;0.00;64;49;;
292;'NG HNQIS FP-1020';'NG HNQIS FP-1020-IUCD Rem-The following are available: sponge‐holding forceps and IUD removal hook or alligator forceps (preferred)';;'The following are available: sponge‐holding forceps and IUD removal hook or alligator forceps (preferred)';'<p>Ensure you have the correct equipment for IUCD removal. This will make the process easy and avoid unnecessary discomfort or injury to the patient.</p>';'g1g7IDGobJh';1020;0.03;0.03;64;14;;76
294;'NG HNQIS FP-1040';'NG HNQIS FP-1040-Imp Ins-Does this facility offer implant insertion?';;'Does this facility offer implant insertion?';;'oQilxNk3Nti';1040;0.00;0.00;65;53;;77
295;'NG HNQIS FP-1050';'NG HNQIS FP-1050-Imp Ins-Is this a real or simulated observation?';;'Is this a real or simulated observation?';'<p>For healthcare providers who are not experienced with implant insertion, use of simulation at the beginning is encouraged. However, an assessment on a real case is easy to plan in advance and should be the ideal.</p>';'uNlA4oCHsrC';1050;0.00;0.00;65;88;;77
296;'NG HNQIS FP-1060';'NG HNQIS FP-1060-Imp Ins-Pre-Insertion';;'Pre-Insertion';;'dM6OdeGcFdW';1060;0.00;0.00;65;49;;
297;'NG HNQIS FP-1070';'NG HNQIS FP-1070-Imp Ins-Confirms method choice';;'Confirms method choice';'<p>This is especially important if counseling and service provision occur on different days or if different providers perform counseling and method provision.</p>';'Qa2km4aOQYX';1070;0.01;0.01;65;53;;77
298;'NG HNQIS FP-1080';'NG HNQIS FP-1080-Imp Ins-Confirms medical eligibility';;'Confirms medical eligibility';'<ul><li>Ensure the client does not have contraindications for using an implant.</li><li>Check if all necessary investigations and tests have been done if necessary.</li><li>If there are tests that are pending, these need to be done before method provision.</li></ul>';'Ypsv20xNY8E';1080;0.01;0.01;65;53;;77
299;'NG HNQIS FP-1090';'NG HNQIS FP-1090-Imp Ins-Washes hands';;'Washes hands';'<ul><li>Hand washing before and after an encounter with every patient is a very important means of preventing spread of microorganisms.</li><li>Wash hands with soap and clean running water.</li></ul>';'dOeUzZxnfAN';1090;0.01;0.01;65;53;;77
300;'NG HNQIS FP-1100';'NG HNQIS FP-1100-Imp Ins-Preparation of the environment - Adequate lighting , Privacy (visual and auditory)';;'Preparation of the environment - Adequate lighting , Privacy (visual and auditory)';'<p><strong>Ensure adequate lighting and both visual and auditory privacy</strong></p><ul><li>Have an examination lamp and position it to illuminate the arm.</li><li>Close door and draw curtains around the patient.</li><li>Ensure that your conversation with the patient cannot be heard by anyone else.</li></ul>';'lw4K4QN2fUU';1100;0.02;0.02;65;53;;77
301;'NG HNQIS FP-1110';'NG HNQIS FP-1110-Imp Ins-Prepares insertion equipment and area';;'Prepares insertion equipment and area';'<p><strong>Prepare equipment and area before starting the procedure</strong><br/>This is a sterile procedure. Display all the requirements on a sterile surface before the procedure:</p><ul><li>Flat couch for the patient to lie on and rest for her arm</li><li>Sterile drape with fenestration</li><li>Sterile tray for the equipment</li><li>Sterile gloves</li><li>Sterile Gauze</li><li>Antiseptic solution for the skin cleaning</li><li>Local anesthetic -1% lidocaine (if 2% dilute to 1%)</li><li>Needle gauge 21 and 5 ml syringe</li><li>Jadelle with disposable trocar and cannula or implanon or nexplanon (NXT)- (whichever implant you are going to insert). Check the expiry date</li><li>Elastoplast/adhesive bandage</li></ul>';'kVvAgLVz4Rj';1110;0.17;0.17;65;53;;77
302;'NG HNQIS FP-1120';'NG HNQIS FP-1120-Imp Ins-Provider counsels the client on the method';;'Provider counsels the client on the method';'<p><strong>Use the method brochure to explain to the patient she has chosen the implant and that she has no contraindications</strong></p><ul><li>Give a copy of the brochure to the patient to take home.</li><li>Explain, the brochure''s key points about the implant.</li></ul><p><strong>Ensure patient''s understanding of the following about implants:</strong></p><ul><li>Changes in monthly bleeding including irregular bleeding, spotting, heavier bleeding or no monthly bleeding are common.</li><li>Tell patient to come back to the health facility if bleeding is heavy or prolonged.</li></ul><p><strong>Inform patient on duration of protection against pregnancy:</strong></p><ul><li>2 rods for Jadelle--lasts five years.</li><li>1 rod for both Implanon and Nexplanon--both last for three years.</li></ul>';'qCIMrUEmvQ3';1120;0.02;0.02;65;53;;77
303;'NG HNQIS FP-1130';'NG HNQIS FP-1130-Imp Ins-Reviews Client Screening Checklist to determine if the Implant is an appropriate choice for the client.';;'Reviews Client Screening Checklist to determine if the Implant is an appropriate choice for the client.';'<p><strong>Use the Medical Eligibility Criteria (MEC) Wheel for Contraceptive Use, 2015, and balanced Counselling Strategy plus (BCS+) brochure to review the patients screening checklist</strong></p><ul><li>In the MEC wheel:<ul><li>Category 1: Use method in any circumstance</li><li>Category 2: Generally use method</li><li>Category 3: Use of method not usually recommended unless other more appropriate methods are not available or not acceptable</li><li>Category 4: the method should not to be used</li><li>For category 2 and 3, clinical judgment is needed.</li><li>Only correct and consistent use of condoms, male or female, protect against STI/HIV.</li></ul></li><li>If there is a risk of STI/HIV, condom use is recommended.</li></ul>';'SzdQQMfggoB';1130;0.02;0.02;65;53;;77
304;'NG HNQIS FP-1140';'NG HNQIS FP-1140-Imp Ins-Appropriate decision on whether or not to proceed and explains to the client.';;'Appropriate decision on whether or not to proceed and explains to the client.';'<ul><li>Any abnormal findings warrants investigations and management.</li><li>While investigating, offer the woman an alternative method.</li><li>If there are no abnormalities proceed with implant insertion.</li></ul>';'mtLP8mZZ5dD';1140;0.02;0.02;65;53;;77
305;'NG HNQIS FP-1150';'NG HNQIS FP-1150-Imp Ins-Insertion';;'Insertion';;'NGb9wnYOttA';1150;0.00;0.00;65;49;;
306;'NG HNQIS FP-1160';'NG HNQIS FP-1160-Imp Ins-Appropriately opens implant packaging';;'Appropriately opens implant packaging';'<p><strong>Open implant packaging according to instructions and drop implants untouched on sterile/HLD surface (container)</strong><br />This is to make sure that the implant does not drop outside of the sterile field.</p>';'M2KNzkw9wcH';1160;0.05;0.05;65;53;;77
307;'NG HNQIS FP-1170';'NG HNQIS FP-1170-Imp Ins- Conducts pre-insertion preparations according to protocol';;'Conducts pre-insertion preparations according to protocol';'<p><strong>Conduct pre-insertion procedures and follow the steps of implant insertion for correct implant placement under the skin (sub dermally) </strong></p><ul><li>After counseling, explain to the patient the procedure steps and that it will be inserted in the less dominant arm (left for most people). This is because in case of injury to blood vessels or nerves (which is rare), it is not on the dominant arm.</li><li>The number of rods depend on the implant type: Jadelle has 2 rods and works for five years, while Implanon and Nexplanon each have 1 rod and work for three years each.</li><li>Check to be sure the patient has washed her entire arm with soap and water and rinsed it throroughly, being sure to remove alltraces of soap. (Residual soap decreases the effectiveness of some antiseptics.) This step is particularly important when the patient hygiene is poor.</li><li>Ask patient to lie on her back so that implant arm is turned outwards and bent at the elbow and is well supported.</li><li>Place a clean, dry cloth under her arm.</li><li>Determine the optimal insertion area: insertion area is in the inner aspect of the upper arm, between the muscles, about 8-10cm above the fold in the elbow. This is an area with few blood vessels and nerves.</li></ul><p>Reference-PSI Implant Service Delivery Protocol Section 5.2, Page 51</p>';'Ijbq6U2Q0gQ';1170;0.05;0.05;65;53;;77
308;'NG HNQIS FP-1180';'NG HNQIS FP-1180-Imp Ins-Puts sterile or high level disinfected gloves on both hands';;'Puts sterile or high level disinfected gloves on both hands';'<p>Wear sterile gloves since this is a sterile procedure</p>';'QzkfSgDhgbq';1180;0.05;0.05;65;53;;77
309;'NG HNQIS FP-1190';'NG HNQIS FP-1190-Imp Ins-Prepares insertion site with antiseptic solution';;'Prepares insertion site with antiseptic solution';'<p>Clean the insertion area with antiseptic solution to reduce the amount of microorganisms; this is a sterile procedure.</p>';'bjFgkGnMcPk';1190;0.05;0.05;65;53;;77
