266;'KE HNQIS FP-760';'KE HNQIS FP-760-IUCD Ins-Work Environment- IUCD Insertion';;'Work Environment- IUCD Insertion';;'zcqbnirITO1';760;0.00;0.00;63;49;;
267;'KE HNQIS FP-770';'KE HNQIS FP-770-IUCD Ins-The following equipment for IUD insertion are available:';;'The following equipment for IUD insertion are available:';;'vr1uBFYX54o';770;0.00;0.00;63;49;;
268;'KE HNQIS FP-780';'KE HNQIS FP-780-IUCD Ins-tenaculum';;'tenaculum';'<p>It is important to have all the insertion equipment to ensure you perform the procedure correctly. This will ensure safety of the patient and accurate insertion to reduce the chances of perforation, failure or expulsion of the IUD.</p>';'JPZZxEpKTlA';780;1.4286e-03;1.4286e-03;63;53;;75
269;'KE HNQIS FP-790';'KE HNQIS FP-790-IUCD Ins-uterine sound';;'uterine sound';'<p>It is important to have all the insertion equipment to ensure you perform the procedure correctly. This will ensure safety of the patient and accurate insertion to reduce the chances of perforation, failure or expulsion of the IUD.</p>';'KvvBnxp2Bwa';790;1.4286e-03;1.4286e-03;63;53;;75
270;'KE HNQIS FP-800';'KE HNQIS FP-800-IUCD Ins-vaginal bi‐valved duck‐billed speculum (several sizes)';;'vaginal bi‐valved duck‐billed speculum (several sizes)';'<p>It is important to have all the insertion equipment to ensure you perform the procedure correctly. This will ensure safety of the patient and accurate insertion to reduce the chances of perforation, failure or expulsion of the IUD.</p>';'Ezks5JjXbvi';800;1.4286e-03;1.4286e-03;63;53;;75
271;'KE HNQIS FP-810';'KE HNQIS FP-810-IUCD Ins-long scissors (for trimming IUD thread)';;'long scissors (for trimming IUD thread)';'<p>It is important to have all the insertion equipment to ensure you perform the procedure correctly. This will ensure safety of the patient and accurate insertion to reduce the chances of perforation, failure or expulsion of the IUD.</p>';'TE4yQxuBr8n';810;1.4286e-03;1.4286e-03;63;53;;75
272;'KE HNQIS FP-820';'KE HNQIS FP-820-IUCD Ins-sponge‐holding forceps';;'sponge‐holding forceps';'<p>It is important to have all the insertion equipment to ensure you perform the procedure correctly. This will ensure safety of the patient and accurate insertion to reduce the chances of perforation, failure or expulsion of the IUD.</p>';'rZOeDIfHEzY';820;1.4286e-03;1.4286e-03;63;53;;75
273;'KE HNQIS FP-830';'KE HNQIS FP-830-IUCD Ins-gullipots (medicine cup or bowl for antiseptic solution & swabs)';;'gullipots (medicine cup or bowl for antiseptic solution & swabs)';'<p>It is important to have all the insertion equipment to ensure you perform the procedure correctly. This will ensure safety of the patient and accurate insertion to reduce the chances of perforation, failure or expulsion of the IUD.</p>';'YIjrGqLeBCI';830;1.4286e-03;1.4286e-03;63;53;;75
274;'KE HNQIS FP-840';'KE HNQIS FP-840-IUCD Ins-kidney dish (for soiled instruments)';;'kidney dish (for soiled instruments)';'<p>It is important to have all the insertion equipment to ensure you perform the procedure correctly. This will ensure safety of the patient and accurate insertion to reduce the chances of perforation, failure or expulsion of the IUD.</p>';'LBqys1DlAly';840;1.4286e-03;1.4286e-03;63;53;;75
275;'KE HNQIS FP-850';'KE HNQIS FP-850-IUCD Rem-Does this facility offer IUCD removal?';;'Does this facility offer IUCD removal?';;'ftpzNxRJWV5';850;0.00;0.00;64;53;;76
276;'KE HNQIS FP-860';'KE HNQIS FP-860-IUCD Rem-Is this a real or simulated observation?';;'Is this a real or simulated observation?';'<p>An assessment on a real case is easy to plan in advance and should be the ideal.</p>';'oQXslDl32Er';860;0.00;0.00;64;88;;76
277;'KE HNQIS FP-870';'KE HNQIS FP-870-IUCD Rem-Pre-Removal';;'Pre-Removal';;'McHGQuIV9us';870;0.00;0.00;64;49;;
278;'KE HNQIS FP-880';'KE HNQIS FP-880-IUCD Rem-Confirms removal choice';;'Confirms removal choice';'<ul><li>Ask the patient why she wants the IUCD removed</li><li>Even if the woman has no reason for removal but wants it removed, it is her right.</li><li>Ask about desire to be pregnant, limit, or space her family</li><li>Determine if it is safe to remove';'P9mXzKtRiGE';880;0.05;0.05;64;53;;76
279;'KE HNQIS FP-890';'KE HNQIS FP-890-IUCD Rem-Counsels about removal procedure';;'Counsels about removal procedure';'<ul><li>Give the woman a brief overview of the procedure, encourage her to ask questions, and provide reassurance as needed.</li><li>Remind her to let you know if she feels any pain.</li></ul>';'J8EYPMEOUtb';890;0.05;0.05;64;53;;76
280;'KE HNQIS FP-900';'KE HNQIS FP-900-IUCD Rem-Counsels client regarding alternative contraceptive methods';;'Counsels client regarding alternative contraceptive methods';'<p><strong>Determine if patient wants replacement IUCD or another method.</strong></p><ul><li>Ensure patient understands she can get pregnant after removal, unless the IUCD is replaced or another method is given.</li><li>No rest period is needed between r';'fu108TAWkLR';900;0.02;0.02;64;53;;76
281;'KE HNQIS FP-910';'KE HNQIS FP-910-IUCD Rem-Prepares removal equipment and area';;'Prepares removal equipment and area';'<p>This is a sterile procedure therefore avoid movements during the procedure by preparing the following requirements in advance of IUCD removal:</p><ul><li>Examining light</li><li>Bivalve speculum</li><li>Sponge holding forceps</li><li>Sterile gauze</li>';'D3AacWWnFDU';910;0.02;0.02;64;53;;76
282;'KE HNQIS FP-920';'KE HNQIS FP-920-IUCD Rem-Prepares the client for removal';;'Prepares the client for removal';'<ul><li>Ask about the last normal menstrual period (LMP) and rule out pregnancy.</li><li>Ask her to empty her bladder.</li><li>Ask her to clean vulva if necessary.</li><li>Get a chaperon for the procedure.</li><li>Position her in the lithotomy position.</';'nWtr1xTNRNF';920;0.05;0.05;64;53;;76
283;'KE HNQIS FP-930';'KE HNQIS FP-930-IUCD Rem-Removal';;'Removal';;'Jkzj5HSXdSz';930;0.00;0.00;64;49;;
284;'KE HNQIS FP-940';'KE HNQIS FP-940-IUCD Rem-Provider prepares (hand washing, gloving)';;'Provider prepares (hand washing, gloving)';'<p><strong>Wash hands and wear sterile gloves</strong><br />IUD removal is a sterile procedure. Observe infection prevention.</p>';'xs7Hg2reZBT';940;0.05;0.05;64;53;;76
285;'KE HNQIS FP-950';'KE HNQIS FP-950-IUCD Rem-Removes IUD according to protocol';;'Removes IUD according to protocol';'<p><strong>Follow protocol when removing the IUD</strong><br />It is important to follow the IUCD removal steps for proper removal and to avoid patient discomfort.</p><p><strong>The following is the procedure for IUCD removal:</strong></p><ul><li>Make sur';'caLvlH3n7ih';950;0.50;0.50;64;53;;76
286;'KE HNQIS FP-960';'KE HNQIS FP-960-IUCD Rem-Shows client the IUCD ( if client desires) and disposes as hazardous waste';;'Shows client the IUCD ( if client desires) and disposes as hazardous waste';'<ul><li>Show the patient the removed IUCD as proof that it has been removed.</li><li>Dispose the IUD as hazardous waste.</li></ul>';'GILtnUDCKa7';960;0.05;0.05;64;53;;76
287;'KE HNQIS FP-970';'KE HNQIS FP-970-IUCD Rem-Post-Removal';;'Post-Removal';;'IBK6cBKeWVq';970;0.00;0.00;64;49;;
288;'KE HNQIS FP-980';'KE HNQIS FP-980-IUCD Rem-Post removal IP procedures correctly performed';;'Post removal IP procedures correctly performed';'<p><strong>Perform infection prevention procedures to avoid exposing health workers and patients to contaminated equipment and surfaces</strong></p><ul><li>Immediately soak ALL the instruments used during procedure or contaminated in any way in a plastic';'rP5PTbaJfZH';980;0.10;0.10;64;53;;76
289;'KE HNQIS FP-990';'KE HNQIS FP-990-IUCD Rem-Assesses client´s physical wellbeing before discharge';;'Assesses client´s physical wellbeing before discharge';'<p><strong>Asses the woman before discharge</strong></p><ul><li>Ensure she doesn''t have nausea, abdominal cramping, dizziness or fainting (touching the cervix can cause neurogenic shock, though rarely).</li><li>If any of these symptoms are present, reassu';'bax9KN3zQf5';990;0.05;0.05;64;53;;76
290;'KE HNQIS FP-1000';'KE HNQIS FP-1000-IUCD Rem-Records in the client file and Daily Activity Register';;'Records in the client file and Daily Activity Register';'<p><strong>Document the removal in patient file and daily register</strong></p><p>Documentation is part of good clinical practice</p>';'MKhAHGFMRtY';1000;0.02;0.02;64;53;;76
291;'KE HNQIS FP-1010';'KE HNQIS FP-1010-IUCD Rem-Work Environment-IUCD Removal';;'Work Environment-IUCD Removal';;'MuI7YNE0d5D';1010;0.00;0.00;64;49;;
292;'KE HNQIS FP-1020';'KE HNQIS FP-1020-IUCD Rem-The following equipment for IUD removal is available:';;'The following equipment for IUD removal is available:';;'b1a3MJzOuOd';1020;0.00;0.00;64;49;;
293;'KE HNQIS FP-1030';'KE HNQIS FP-1030-IUCD Rem-sponge‐holding forceps and IUD removal hook or alligator forceps (preferred)';;'sponge‐holding forceps and IUD removal hook or alligator forceps (preferred)';'<p>Ensure you have the correct equipment for IUCD removal. This will make the process easy and avoid unnecessary discomfort or injury to the patient.</p>';'Hk22WYLexmU';1030;0.02;0.02;64;53;;76
294;'KE HNQIS FP-1040';'KE HNQIS FP-1040-Imp Ins-Does this facility offer implant insertion?';;'Does this facility offer implant insertion?';;'LOkMlz8lVyZ';1040;0.00;0.00;65;53;;77
295;'KE HNQIS FP-1050';'KE HNQIS FP-1050-Imp Ins-Is this a real or simulated observation?';;'Is this a real or simulated observation?';'<p>For healthcare providers who are not experienced with implant insertion, use of simulation at the beginning is encouraged. However, an assessment on a real case is easy to plan in advance and should be the ideal.</p>';'lfBXJV0febY';1050;0.00;0.00;65;88;;77
296;'KE HNQIS FP-1060';'KE HNQIS FP-1060-Imp Ins-Pre-Insertion';;'Pre-Insertion';;'Mv2NLjncuC2';1060;0.00;0.00;65;49;;
297;'KE HNQIS FP-1070';'KE HNQIS FP-1070-Imp Ins-Confirms method choice';;'Confirms method choice';'<p>This is especially important if counseling and service provision occur on different days or if different providers perform counseling and method provision.</p>';'IcrkHCgotRz';1070;0.01;0.01;65;53;;77
298;'KE HNQIS FP-1080';'KE HNQIS FP-1080-Imp Ins-Confirms medical eligibility';;'Confirms medical eligibility';'<ul><li>Ensure the client does not have contraindications for using an implant.</li><li>Check if all necessary investigations and tests have been done if necessary.</li><li>If there are tests that are pending, these need to be done before method provision';'rq57CdeEeFh';1080;0.01;0.01;65;53;;77
299;'KE HNQIS FP-1090';'KE HNQIS FP-1090-Imp Ins-Washes hands';;'Washes hands';'<ul><li>Hand washing before and after an encounter with every patient is a very important means of preventing spread of microorganisms.</li><li>Wash hands with soap and clean running water.</li></ul>';'rntAwiVX4NO';1090;0.01;0.01;65;53;;77
300;'KE HNQIS FP-1100';'KE HNQIS FP-1100-Imp Ins-Preparation of the environment - Adequate lighting , Privacy (visual and auditory)';;'Preparation of the environment - Adequate lighting , Privacy (visual and auditory)';'<p><strong>Ensure adequate lighting and both visual and auditory privacy</strong></p><ul><li>Have an examination lamp and position it to illuminate the arm.</li><li>Close door and draw curtains around the patient.</li><li>Ensure that your conversation wit';'qACRl3dNcKe';1100;0.02;0.02;65;53;;77
301;'KE HNQIS FP-1110';'KE HNQIS FP-1110-Imp Ins-Prepares insertion equipment and area';;'Prepares insertion equipment and area';'<p><strong>Prepare equipment and area before starting the procedure</strong><br/>This is a sterile procedure. Display all the requirements on a sterile surface before the procedure:</p><ul><li>Flat couch for the patient to lie on and rest for her arm</li>';'mra18Hq9E1c';1110;0.17;0.17;65;53;;77
302;'KE HNQIS FP-1120';'KE HNQIS FP-1120-Imp Ins-Provider counsels the client on the method';;'Provider counsels the client on the method';'<p><strong>Use the method brochure to explain to the patient she has chosen the implant and that she has no contraindications</strong></p><ul><li>Give a copy of the brochure to the patient to take home.</li><li>Explain, the brochure''s key points about the';'gMlNgYZAV7l';1120;0.02;0.02;65;53;;77
303;'KE HNQIS FP-1130';'KE HNQIS FP-1130-Imp Ins-Reviews Client Screening Checklist to determine if the Implant is an appropriate choice for the client.';;'Reviews Client Screening Checklist to determine if the Implant is an appropriate choice for the client.';'<p><strong>Use the Medical Eligibility Criteria (MEC) Wheel for Contraceptive Use, 2015, and balanced Counselling Strategy plus (BCS+) brochure to review the patients screening checklist</strong></p><ul><li>In the MEC wheel:<ul><li>Category 1: Use method';'lzXi3VXn3zr';1130;0.02;0.02;65;53;;77
304;'KE HNQIS FP-1140';'KE HNQIS FP-1140-Imp Ins-Appropriate decision on whether or not to proceed and explains to the client.';;'Appropriate decision on whether or not to proceed and explains to the client.';'<ul><li>Any abnormal findings warrants investigations and management.</li><li>While investigating, offer the woman an alternative method.</li><li>If there are no abnormalities proceed with implant insertion.</li></ul>';'gpE3scVUFfX';1140;0.02;0.02;65;53;;77
305;'KE HNQIS FP-1150';'KE HNQIS FP-1150-Imp Ins-Insertion';;'Insertion';;'PYw266QnRnC';1150;0.00;0.00;65;49;;
306;'KE HNQIS FP-1160';'KE HNQIS FP-1160-Imp Ins-Appropriately opens implant packaging';;'Appropriately opens implant packaging';'<p><strong>Open implant packaging according to instructions and drop implants untouched on sterile/HLD surface (container)</strong><br />This is to make sure that the implant does not drop outside of the sterile field.</p>';'aBX6SIcIE90';1160;0.05;0.05;65;53;;77
307;'KE HNQIS FP-1170';'KE HNQIS FP-1170-Imp Ins- Conducts pre-insertion preparations according to protocol';;'Conducts pre-insertion preparations according to protocol';'<p><strong>Conduct pre-insertion procedures and follow the steps of implant insertion for correct implant placement under the skin (sub dermally) </strong></p><ul><li>After counseling, explain to the patient the procedure steps and that it will be inserte';'px1NycPsP6i';1170;0.05;0.05;65;53;;77
308;'KE HNQIS FP-1180';'KE HNQIS FP-1180-Imp Ins-Puts sterile or high level disinfected gloves on both hands';;'Puts sterile or high level disinfected gloves on both hands';'<p>Wear sterile gloves since this is a sterile procedure</p>';'AXFMV3cbcQ8';1180;0.05;0.05;65;53;;77
309;'KE HNQIS FP-1190';'KE HNQIS FP-1190-Imp Ins-Prepares insertion site with antiseptic solution';;'Prepares insertion site with antiseptic solution';'<p>Clean the insertion area with antiseptic solution to reduce the amount of microorganisms; this is a sterile procedure.</p>';'tLagnN7LE6b';1190;0.05;0.05;65;53;;77
310;'KE HNQIS FP-1200';'KE HNQIS FP-1200-Imp Ins-Correctly inserts the implant according to protocol';;'Correctly inserts the implant according to protocol';'<p><strong>Follow procedure for appropriate implant as indicated below:<br/>Jadelle</strong></p><ul><li>Prepare a clean instrument tray, open sterile instrument pack, open the implant pouch and drop the rods.</li><li>Wear sterile gloves, clean the inserti';'hBpyOkdXtuZ';1200;0.35;0.35;65;53;;77
311;'KE HNQIS FP-1210';'KE HNQIS FP-1210-Imp Ins-Post-Insertion';;'Post-Insertion';;'xkzT1ZTu7EG';1210;0.00;0.00;65;49;;
312;'KE HNQIS FP-1220';'KE HNQIS FP-1220-Imp Ins-Provides post procedure counseling';;'Provides post procedure counseling';'<p><strong>Post insertion counseling</strong><br/>Inform the patient of the following:</p><ul><li>She may feel some mild pain for which she can take a NSAID (e.g. ibuprofen).</li><li>Period of effectiveness for Jadelle is five years; Implanon and Nexplano';'HwemRbQRoYU';1220;0.03;0.03;65;53;;77
313;'KE HNQIS FP-1230';'KE HNQIS FP-1230-Imp Ins-Assesses client´s physical wellbeing before discharge';;'Assesses client´s physical wellbeing before discharge';'<ul><li>Observe the patient for 15-30 minutes for any complications post-insertion. Particularly, observe for bleeding.</li><li>Ask the client how she is feeling and allow her to rest on the examination table for a few minutes if needed. (Some patients ma';'Pm0A2I0mUtH';1230;0.03;0.03;65;53;;77
314;'KE HNQIS FP-1240';'KE HNQIS FP-1240-Imp Ins-Records service in the client file and register / log book';;'Records service in the client file and register / log book';'<ul><li>Document the service in the patient''s file and daily activity register.</li><li>You can draw the position of the capsule(s) to help in locating the position in future during removal.</li></ul>';'jkv12RS7i6r';1240;0.06;0.06;65;53;;77
315;'KE HNQIS FP-1250';'KE HNQIS FP-1250-Imp Ins-Work Environment-Implant Insertion';;'Work Environment-Implant Insertion';;'Q61CAFO6iSF';1250;0.00;0.00;65;49;;
316;'KE HNQIS FP-1260';'KE HNQIS FP-1260-Imp Ins-The different types of implants are available in unopened, undamaged and sterile package that is not beyond the expiration date.';;'The different types of implants are available in unopened, undamaged and sterile package that is not beyond the expiration date.';'<ul><li>It is important to have the different types of implants for the patient to choose from.</li><li>Ensure the implant packaging has not been tampered with to ensure sterility.</li><li>Ensure implants have not expired.</li></ul>';'HjiOUODFLvv';1260;0.02;0.02;65;53;;77
317;'KE HNQIS FP-1270';'KE HNQIS FP-1270-Imp Ins-The following consumable items are available for implant insertion:';;'The following consumable items are available for implant insertion:';;'VrZSylKLvk5';1270;0.00;0.00;65;49;;
318;'KE HNQIS FP-1280';'KE HNQIS FP-1280-Imp Ins-local anaesthetic';;'local anaesthetic';'<p>Have all the necessary consumables for implant insertion to ensure you perform the procedure correctly.</p>';'h6sObPCxXxy';1280;4.1667e-03;4.1667e-03;65;53;;77
319;'KE HNQIS FP-1290';'KE HNQIS FP-1290-Imp Ins-sterile gauze and compresses';;'sterile gauze and compresses';'<p>Have all the necessary consumables for implant insertion to ensure you perform the procedure correctly.</p>';'gLib68dJBeE';1290;4.1667e-03;4.1667e-03;65;53;;77
320;'KE HNQIS FP-1300';'KE HNQIS FP-1300-Imp Ins-antiseptic solution';;'antiseptic solution';'<p>Have all the necessary consumables for implant insertion to ensure you perform the procedure correctly.</p>';'qLnKNfDtHbN';1300;4.1667e-03;4.1667e-03;65;53;;77
321;'KE HNQIS FP-1310';'KE HNQIS FP-1310-Imp Ins-soap for washing the client’s arm';;'soap for washing the client’s arm';'<p>Have all the necessary consumables for implant insertion to ensure you perform the procedure correctly.</p>';'GBxEvalSp8G';1310;4.1667e-03;4.1667e-03;65;53;;77
322;'KE HNQIS FP-1320';'KE HNQIS FP-1320-Imp Ins-ordinary plaster or butterfly bandage, or gauze with surgical tape';;'ordinary plaster or butterfly bandage, or gauze with surgical tape';'<p>Have all the necessary consumables for implant insertion to ensure you perform the procedure correctly.</p>';'TxD6y7t2Bk1';1320;4.1667e-03;4.1667e-03;65;53;;77
323;'KE HNQIS FP-1330';'KE HNQIS FP-1330-Imp Ins-epinephrine for anaphylactic shock (readily available for emergency use)';;'epinephrine for anaphylactic shock (readily available for emergency use)';'<p>Have all the necessary consumables for implant insertion to ensure you perform the procedure correctly.</p>';'eiZN17g4yc6';1330;4.1667e-03;4.1667e-03;65;53;;77
324;'KE HNQIS FP-1340';'KE HNQIS FP-1340-Imp Rem-Does this facility offer implant removal?';;'Does this facility offer implant removal?';;'tPhj31Rjhym';1340;0.00;0.00;66;53;;78
325;'KE HNQIS FP-1350';'KE HNQIS FP-1350-Imp Rem-Is this a real or simulated observation?';;'Is this a real or simulated observation?';'<p>For healthcare providers who are not experienced with implant removal, use of simulation at the beginning is encouraged. However, an assessment on a real case is easy to plan in advance and should be the ideal.</p>';'D9PDsmLYjkn';1350;0.00;0.00;66;88;;78
326;'KE HNQIS FP-1360';'KE HNQIS FP-1360-Imp Rem-Pre-Removal';;'Pre-Removal';;'QgeZ4YMK3Y4';1360;0.00;0.00;66;49;;
327;'KE HNQIS FP-1370';'KE HNQIS FP-1370-Imp Rem-Confirms removal choice';;'Confirms removal choice';'<p><strong>Pre-removal:</strong></p><ul><li>Confirm removal choice.</li><li>Ask the woman her reasons for removal. This is to enable you decide if there is need for further assessment or referral.</li><li>Ask about desire to be pregnant, limit or space he';'nHsQdF20x8e';1370;0.05;0.05;66;53;;78
328;'KE HNQIS FP-1380';'KE HNQIS FP-1380-Imp Rem-Counsels about removal procedure';;'Counsels about removal procedure';'<p><strong>Counsel the patient on procedure before removal</strong></p><ul><li>Explain the removal process and that it can take slightly longer compared to insertion but is associated with less discomfort.</li><li>Explain that she will feel some slight pa';'YhKkN3M2YAi';1380;0.05;0.05;66;53;;78
329;'KE HNQIS FP-1390';'KE HNQIS FP-1390-Imp Rem-Counsels client regarding alternative contraceptive methods';;'Counsels client regarding alternative contraceptive methods';'<p><strong>Find out if she wants a new implant to be replaced or an alternative FP method</strong></p><ul><li>Counsel and help her to choose a different method if she wants an alternative FP method.</li><li>Ensure she understands that she can get pregnant';'woe5M9hsXXQ';1390;0.02;0.02;66;53;;78
330;'KE HNQIS FP-1400';'KE HNQIS FP-1400-Imp Rem-Prepares removal equipment and area';;'Prepares removal equipment and area';'<p><strong>Prepare removal equipment</strong><br/>This is a sterile procedure. Prepare the following requirements, for implant removal:</p><ul><li>Table for the patient to lie on and rest for her arm</li><li>Sterile gloves</li><li>Antiseptic solution and';'v4KTMIkKjAj';1400;0.10;0.10;66;53;;78
331;'KE HNQIS FP-1410';'KE HNQIS FP-1410-Imp Rem-Prepares the client for removal';;'Prepares the client for removal';'<p><strong>Position the patient for removal.</strong><br />Ask the patient to lie on her back so that implant arm is turned outwards and bent at the elbow.</p>';'z5RbFa5Q8yM';1410;0.02;0.02;66;53;;78
332;'KE HNQIS FP-1420';'KE HNQIS FP-1420-Imp Rem-Removal';;'Removal';;'KQbyCWWP7V4';1420;0.00;0.00;66;49;;
333;'KE HNQIS FP-1430';'KE HNQIS FP-1430-Imp Rem-Provider prepares (hand washing, gloving)';;'Provider prepares (hand washing, gloving)';'<p>This is a sterile procedure, wash hands and wear sterile gloves.</p>';'r0g7QxlroJc';1430;0.07;0.07;66;53;;78
334;'KE HNQIS FP-1440';'KE HNQIS FP-1440-Imp Rem-Removes the Implants using the correct sterile technique.';;'Removes the Implants using the correct sterile technique.';'<p><strong>It is important to follow the implant removal steps for proper removal and to avoid patient discomfort and injury.</strong></p><p><strong>Steps for implant removal:</strong></p><ul><li>Ask her to lie on her back and position her so the implant';'wQp76jj4ORs';1440;0.47;0.47;66;53;;78
335;'KE HNQIS FP-1450';'KE HNQIS FP-1450-Imp Rem-Shows client the implant and disposes as hazardous waste';;'Shows client the implant and disposes as hazardous waste';'<p><strong>Show patient the removed implant</strong></p><ul><li>Show the patient the removed implant(s), as proof that it has been removed.</li><li>Dispose the implant as hazardous waste since it has been removed from the human body and is therefore conta';'LXTIKFNU58n';1450;0.06;0.06;66;53;;78
336;'KE HNQIS FP-1460';'KE HNQIS FP-1460-Imp Rem-Post-removal';;'Post-removal';;'wb60pbBIrOt';1460;0.00;0.00;66;49;;
337;'KE HNQIS FP-1470';'KE HNQIS FP-1470-Imp Rem-Post removal IP procedures correctly performed';;'Post removal IP procedures correctly performed';'<p><strong>Post removal IP procedures</strong></p><ul><li>Immediately soak ALL the instruments used after respective procedure, or contaminated in any way, in a plastic bucket with 0.5% sodium hypochlorite (chlorine) solution for 10 minutes</li><li>Dispos';'RTDXtBPseHd';1470;0.05;0.05;66;53;;78
338;'KE HNQIS FP-1480';'KE HNQIS FP-1480-Imp Rem-Assesses client´s physical wellbeing before discharge';;'Assesses client´s physical wellbeing before discharge';'<p><strong>Assess the patient before discharge</strong><br />Observe the patient for 15-20 minutes for any complications post-removal. Particularly, observe for bleeding.</p>';'HHRceG5Pxu4';1480;0.02;0.02;66;53;;78
339;'KE HNQIS FP-1490';'KE HNQIS FP-1490-Imp Rem-Records in the client file and Daily Activity Register';;'Records in the client file and Daily Activity Register';'<ul><li>Document in the patient''s file and daily activity register. Record removal and new method chosen (if any).</li><li>Documentation is part of good clinical practice.</li></ul>';'YwwhpterjJf';1490;0.02;0.02;66;53;;78
340;'KE HNQIS FP-1500';'KE HNQIS FP-1500-Imp Rem-Work Environment-Implant Removal';;'Work Environment-Implant Removal';;'m9HHP1NRCDA';1500;0.00;0.00;66;49;;
341;'KE HNQIS FP-1510';'KE HNQIS FP-1510-Imp Rem-The following equipment are available for implant removal:';;'The following equipment are available for implant removal:';;'IcncJeZo0LG';1510;0.00;0.00;66;49;;
342;'KE HNQIS FP-1520';'KE HNQIS FP-1520-Imp Rem-scalpel with blade';;'scalpel with blade';'<p>Have the appropriate equipment to ensure correct and easy implant removal.</p>';'VQZZeZFCz8O';1520;6.25e-03;6.25e-03;66;53;;78
343;'KE HNQIS FP-1530';'KE HNQIS FP-1530-Imp Rem-1 mosquito or crile forceps';;'1 mosquito or crile forceps';'<p>Have the appropriate equipment to ensure correct and easy implant removal.</p>';'g91aI4vT3ix';1530;6.25e-03;6.25e-03;66;53;;78
344;'KE HNQIS FP-1540';'KE HNQIS FP-1540-Imp Rem-1 Norplant®‐holding forceps for jadelle removal';;'1 Norplant®‐holding forceps for jadelle removal';'<p>Have the appropriate equipment to ensure correct and easy implant removal.</p>';'EIhBJUBXoln';1540;6.25e-03;6.25e-03;66;53;;78
345;'KE HNQIS FP-1550';'KE HNQIS FP-1550-Imp Rem-straight tissue or artery forceps (optional)';;'straight tissue or artery forceps (optional)';'<p>Have the appropriate equipment to ensure correct and easy implant removal.</p>';'HJNIZESz30J';1550;6.25e-03;6.25e-03;66;53;;78
346;'KE HNQIS FP-1560';'KE HNQIS FP-1560-Imp Rem-The following consumable items are available for implant removal:';;'The following consumable items are available for implant removal:';;'DdiLxLwFJx8';1560;0.00;0.00;66;49;;
347;'KE HNQIS FP-1570';'KE HNQIS FP-1570-Imp Rem-local anaesthetic';;'local anaesthetic';'<ul><li>It is important to have all consumables.</li><li>Emergency medicine is critical in case of anaphylactic reaction.</li></ul>';'sF5WhvzO1jk';1570;3.5714e-03;3.5714e-03;66;53;;78
348;'KE HNQIS FP-1580';'KE HNQIS FP-1580-Imp Rem-sterile gauze and compresses';;'sterile gauze and compresses';'<ul><li>It is important to have all consumables.</li><li>Emergency medicine is critical in case of anaphylactic reaction.</li></ul>';'H0pMAiVPBUm';1580;3.5714e-03;3.5714e-03;66;53;;78
349;'KE HNQIS FP-1590';'KE HNQIS FP-1590-Imp Rem-antiseptic solution';;'antiseptic solution';'<ul><li>It is important to have all consumables.</li><li>Emergency medicine is critical in case of anaphylactic reaction.</li></ul>';'lEHQ8PD1MPP';1590;3.5714e-03;3.5714e-03;66;53;;78
350;'KE HNQIS FP-1600';'KE HNQIS FP-1600-Imp Rem-ball point pen or marker';;'ball point pen or marker';'<ul><li>It is important to have all consumables.</li><li>Emergency medicine is critical in case of anaphylactic reaction.</li></ul>';'tKTDlYSZe7l';1600;3.5714e-03;3.5714e-03;66;53;;78
351;'KE HNQIS FP-1610';'KE HNQIS FP-1610-Imp Rem-soap for washing the client’s arm';;'soap for washing the client’s arm';'<ul><li>It is important to have all consumables.</li><li>Emergency medicine is critical in case of anaphylactic reaction.</li></ul>';'xtOHD3FEb86';1610;3.5714e-03;3.5714e-03;66;53;;78
352;'KE HNQIS FP-1620';'KE HNQIS FP-1620-Imp Rem-ordinary plaster or butterfly bandage, or gauze with surgical tape';;'ordinary plaster or butterfly bandage, or gauze with surgical tape';'<ul><li>It is important to have all consumables.</li><li>Emergency medicine is critical in case of anaphylactic reaction.</li></ul>';'PSmNrtFczKs';1620;3.5714e-03;3.5714e-03;66;53;;78
353;'KE HNQIS FP-1630';'KE HNQIS FP-1630-Imp Rem-epinephrine for anaphylactic shock (readily available for emergency use)';;'epinephrine for anaphylactic shock (readily available for emergency use)';'<ul><li>It is important to have all consumables.</li><li>Emergency medicine is critical in case of anaphylactic reaction.</li></ul>';'Lrkjqt0HUBc';1630;3.5714e-03;3.5714e-03;66;53;;78
354;'KE HNQIS FP-1640';'KE HNQIS FP-1640-END-END OF TAB';;'END OF TAB';;'GFtHt0LBS1g';1640;0.00;0.00;66;49;;
355;'KE HNQIS ANC-100';'KE HNQIS ANC-100-Intro-Is this a real or simulated observation?';;'Is this a real or simulated observation?';'<ul><li>Real cases are preferred over simulated cases</li></ul><p><strong>Main objectives of ANC visit are:</strong></p><ul><li>Early detection and treatment of complications.</li><li>Establish supportive relationship between the woman and health care pro';'Zj8N5rvMNXR';100;0.00;0.00;67;88;;94
356;'KE HNQIS ANC-110';'KE HNQIS ANC-110-Intro-Is this the client''s first visit?';;'Is this the client''s first visit?';'<ul><li>If this is the first visit, obtain: (a) demographic data (b) medical history (c) gynecological / obstetric history (d) current state (e)medications history (f) allergies (g) contact information and next of kin including their contacts (important i';'DG2UxpKdAK4';110;0.00;0.00;67;53;;94
